"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2012","2012",0.25377691423133,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2013","2013",0.28224582701062,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2014","2014",0.35831701821137,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2015","2015",0.30552675001144,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2016","2016",0,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2017","2017",0,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2018","2018",0.17982368957531,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2019","2019",0.61016992766093,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2020","2020",0.66822345967307,,
"ALB","Albania","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2021","2021",2.0142715201879,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2000","2000",98.121841278514,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2001","2001",98.68599585803,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2002","2002",91.956873315364,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2003","2003",98.794326241135,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2004","2004",97.755548083389,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2005","2005",96.567844925884,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2006","2006",99.227053140097,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2007","2007",99.7199325292,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2008","2008",99.683313032887,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2009","2009",99.930085140762,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2010","2010",99.781312722806,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2011","2011",99.561048082118,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2012","2012",99.690709385781,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2013","2013",99.705614567527,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2014","2014",99.630601012153,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2015","2015",99.683326997219,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2016","2016",100,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2017","2017",99.995782548184,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2018","2018",99.804459072775,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2019","2019",99.389830072339,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2020","2020",99.331776540327,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2021","2021",97.985728479812,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2000","2000",0.02048900423439,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2001","2001",0.02856530743412,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2002","2002",0.05390835579515,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2003","2003",0.05910165484634,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2004","2004",0.03362474781439,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2005","2005",0.11402508551881,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2006","2006",0.06901311249137,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2007","2007",0.05092135832723,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2008","2008",0.04222492894844,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2009","2009",0.05127089677459,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2010","2010",0.09586291603008,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2011","2011",0.02701242571583,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2012","2012",0.0555136999881,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2013","2013",0.01213960546282,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2014","2014",0.0110819696354,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2015","2015",0.01114625276915,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2016","2016",0,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2017","2017",0.00421745181561,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2018","2018",0.01571723764926,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2019","2019",0,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2020","2020",0,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2021","2021",0,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2000","2000",3.4216187147083,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2001","2001",5.0371083012644,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2002","2002",9.5737913486005,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2003","2003",8.6657195934871,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2004","2004",6.9754419646428,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2005","2005",9.4418306244654,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2006","2006",3.1349651920054,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2007","2007",2.3315981422025,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2008","2008",1.5857236768266,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2009","2009",1.7640590157925,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2010","2010",2.7702367399364,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2011","2011",3.527025258474,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2012","2012",3.548684109568,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2013","2013",3.6003521126761,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2014","2014",7.3384409248634,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2015","2015",4.4637747510587,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2016","2016",12.731679498147,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2017","2017",7.8746276389069,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2018","2018",7.3589358506758,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2019","2019",6.9076823757263,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2020","2020",3.8987113480714,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2021","2021",7.4902640780011,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2000","2000",2.9610115911486,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2001","2001",2.9610115911486,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2002","2002",2.4973656480506,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2003","2003",2.4973656480506,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2004","2004",2.4973656480506,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2006","2006",2.9680365296804,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2008","2008",2.9015525114155,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2010","2010",2.9015525465402,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2012","2012",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2013","2013",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2014","2014",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2015","2015",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2016","2016",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2017","2017",2.4083596768528,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2018","2018",2.4531085353003,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2019","2019",2.4531085353003,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2020","2020",2.4531085353003,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2021","2021",2.4531085353003,,
"ARM","Armenia","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2000","2000",92.408066429419,,
