"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.25833,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.93333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",104.1833,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",106.275,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",108.4167,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",111.325,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",105.1917,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",97.10833,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",100.2,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",100.8833,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",98.79166,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",97.00833,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",100.85,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",105.1917,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",104.55,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",102.85,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",85.425,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",88.275,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",92.15,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",94.25,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",96.025,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.75833,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",105.3083,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",108.3,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",112.6833,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",117.575,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",113.2417,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",106.4333,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",104.9917,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",106.6667,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",106.9083,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",108.7833,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",109.7667,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",116.4083,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",117.4083,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",116.2083,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",88.875,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",90.70834,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",93.36667,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",92.98333,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",91.40833,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",96.33334,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.4667,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",105.675,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",109.2417,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",112.3333,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","DNK","Denmark","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",111.1833,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",87.48333,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",94,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",94.85833,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",91.9,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",91.83334,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",92.58334,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",100.7917,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",103.2583,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",105.1833,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",85.53333,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",87.575,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",92.86667,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",92.50833,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",93.975,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",93.40833,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",108.5917,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",107.2083,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",116.25,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",119.475,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","DNK","Denmark","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",111.925,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",92.71137,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",92.91962,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",95.46855,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",98.15077,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",102.9404,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",107.8967,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",111.7368,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",113.586,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",111.262,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",106.9804,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",105.2561,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",102.349,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",99.00874,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",97.74261,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.00874,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.3161,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",102.0325,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.7068,,
